f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,label
0.0,0.0,0.0,-0.21075523505369367,-0.27852916000899347,0.08611712613204808,-0.22045990208736876,-0.5239974303950675,0.10474712358176799,-0.1810229639941088,-0.7013362265147466,0.16688209521542086,-0.09237366528427146,-0.853469305766868,0.2477064136699082,-0.18115883701860083,-0.6329670919360332,-0.3841919354240678,-0.20799900150688932,-0.9083116353571231,-0.2893067604183151,-0.1879626243347792,-0.9507901303641818,-0.05251822024118822,-0.16892279786122327,-0.8826708436290543,0.14327004134851398,6.866313004071328e-17,-0.5820896586761748,-0.34198970942612805,0.027859987538365293,-0.933593989301992,-0.27197107755768996,0.02462659667030069,-0.9995788831533845,-0.01534884654528387,0.009093967784249023,-0.9512212003343005,0.19145822496306872,0.16621756546977984,-0.5376547897130949,-0.2483592331526668,0.18909652378241346,-0.8310097992674229,-0.14749611520343006,0.1333930010752683,-0.8640849941742627,0.07210992489595212,0.08945527383086956,-0.8326947397351004,0.22881969863303134,0.31788250332243634,-0.5018040764596988,-0.13310961156878892,0.30772494546547047,-0.7171637257111957,-0.022237708904352067,0.2543629321897226,-0.767889806278637,0.11341734626296954,0.20409474836884123,-0.7469712975320802,0.22211219994844045,0
0.0,0.0,0.0,-0.2349329739070725,-0.26969701582226246,0.08794455578162338,-0.2621789774640958,-0.5272726097291611,0.13385012519363626,-0.24154271819362,-0.7164394484186332,0.22552423128113572,-0.18590658072407668,-0.8698209246504832,0.33485838714131866,-0.17980655100562554,-0.6475859989350053,-0.32536767724109456,-0.2241297383459399,-0.9252591084199508,-0.18810846586350374,-0.22987306876723063,-0.9401104782968149,0.05815748959548286,-0.21589592086188747,-0.8728359815364712,0.24715304312360348,5.130527013219635e-17,-0.601270344139686,-0.27400768397902947,0.00308188529485687,-0.9583140075061686,-0.15892076890305315,-0.02086727908358384,-0.9949511177497686,0.0981673568562062,-0.03956638892817931,-0.947847758225087,0.29292010086974934,0.1606278149363393,-0.5596860999939018,-0.17261040108803366,0.1715839620502653,-0.8588856173982208,-0.039860616340518906,0.10322415249935492,-0.8729925512157972,0.16496114768813624,0.05515550749518598,-0.8332270181591279,0.2992979946884411,0.29365709851877586,-0.528296940767724,-0.051093658596255004,0.27667004687023455,-0.742101994253448,0.06562059196508105,0.21664452245515578,-0.7793001360959667,0.18466005607202424,0.1734794873056476,-0.745315007353971,0.27468084056123293,0
0.0,0.0,0.0,-0.23269170472707895,-0.22736830470725064,0.0028146822471869642,-0.24812668429956392,-0.48198786668891536,-0.009562567686677919,-0.22300299449691716,-0.677067727149288,0.036244190847259765,-0.15225244948873398,-0.852588625091562,0.10526990660498704,-0.20333166790802665,-0.5752028984360994,-0.46609467101898544,-0.2732678316111459,-0.8816536098634362,-0.38472276306622943,-0.25337139278534837,-0.9094119209082698,-0.14066125502890833,-0.2166237241919711,-0.829382495312019,0.06206105120469568,1.081717371398476e-16,-0.559307403458,-0.39087213687169503,-0.027596289503507277,-0.922597281165873,-0.3541343162958746,-0.03532200090834378,-0.9825403889611996,-0.10738421102354365,-0.04247109394400608,-0.9390292365294863,0.10229598167697504,0.16811184920363179,-0.5311214102626562,-0.26907947550000183,0.15373916759199094,-0.825156380393408,-0.2132203709533314,0.09584120846995223,-0.8566249087260173,-0.004293353849400172,0.04379013053920978,-0.825875101771692,0.16055615131041773,0.29824141041625163,-0.502481154848336,-0.13037089243439542,0.27259715444272015,-0.7130557598234449,-0.053377239246940676,0.21116119829444985,-0.7568829415965617,0.07522674102235336,0.15329933887412234,-0.7181787630024214,0.18828560334498423,0
0.0,0.0,0.0,-0.2546576378352378,-0.22230969435726627,0.016907228601125177,-0.2797213103790761,-0.4597368828483927,0.02153905535467011,-0.24412163088703218,-0.6491242680924201,0.08329638446952503,-0.18713249738934384,-0.8151761607134826,0.1674706105659115,-0.1945162296677523,-0.5934497747039097,-0.4121736083483567,-0.25655114263788453,-0.876813338395281,-0.3361036112865425,-0.2628600700814652,-0.9229294352802058,-0.12277824806382459,-0.25755290537304454,-0.8631322804204326,0.05244220991277261,3.5970114840882244e-17,-0.5678704239614415,-0.33299246966232604,0.00023026504553190727,-0.9334251289973077,-0.3017335941153975,-0.021387881572245786,-0.9962013255580757,-0.08441254336995582,-0.043647311743018946,-0.9539590360882648,0.09854508642829896,0.1647933613786669,-0.5397272619222648,-0.20669243709010637,0.1621023096138947,-0.8332158965703856,-0.13449916349179283,0.09465640412006959,-0.8622715294945739,0.0671559326959613,0.04809896914993883,-0.8319544080049254,0.2168061782194942,0.29961824813492877,-0.5187920439940402,-0.06500530891893451,0.24769474902772778,-0.7291597372506866,0.0191964525453438,0.1879249249561483,-0.7622158926114218,0.13781619744083048,0.14538244079649626,-0.7346781911814553,0.2380719402042611,0
0.0,0.0,0.0,-0.24401526397247203,-0.2256564967341565,-0.0019496912683832704,-0.28455011614676823,-0.45589448092137025,-0.015427876629996465,-0.2322580736140792,-0.6244217319324219,0.03775148324643804,-0.16606436487664494,-0.7840783561079382,0.10887910441273581,-0.1832996197433823,-0.5708941951654998,-0.5100768281643157,-0.23983021364713863,-0.8670053282060481,-0.43419577006669735,-0.2556906731769616,-0.9066762335984468,-0.21329983778594067,-0.24909884534337096,-0.8540946891594332,-0.03713975642152439,4.087091360133311e-17,-0.5444697947378828,-0.42358814956338753,0.01439399238287734,-0.9238329191831929,-0.38252522847093623,-0.019196514478032233,-0.9751547540162537,-0.14259545146358427,-0.042158955778566785,-0.9257054507579565,0.04664399243677256,0.14984389775921872,-0.5166631941738601,-0.28547614032559343,0.16155113472785848,-0.8139034735358942,-0.21151954826862437,0.0887980949810836,-0.8219634640490727,-0.011638544821005068,0.0438964549402568,-0.774585209395765,0.1274018954430881,0.2734487046754802,-0.49444710884959286,-0.13153005131170253,0.24485993354559257,-0.706762303395719,-0.053941334676145855,0.18977095405745092,-0.7224098759551816,0.06019464500310071,0.14743226198913661,-0.6757031411059292,0.14931966534013227,0
0.0,0.0,0.0,-0.2900700636306465,-0.2114777185671381,-0.05076568767128411,-0.32098256865321223,-0.4592046146148818,-0.044455887057486605,-0.2483238893170258,-0.6453395200336627,0.0411428775898298,-0.1502209687836182,-0.8029437771847873,0.1557626927002584,-0.18253584029160289,-0.6296030792934268,-0.43978953025815826,-0.2757843422331315,-0.9075734647330936,-0.3166281773490905,-0.33162643185597984,-0.8737710281057031,-0.06655816699915358,-0.3232044411524157,-0.7703743758160857,0.12354584815899904,6.176690746720039e-17,-0.6022085101464038,-0.31822401926287125,-0.029682433364123493,-0.9628387388204976,-0.24204921306257027,-0.11479336963917972,-0.9391130163525984,0.006006154600690067,-0.13881114978105494,-0.8551685703472901,0.2049358927205389,0.14785090129751977,-0.5715433832745168,-0.15528222105813125,0.11579325517669033,-0.8662345989278799,-0.06602629440940816,0.016164198747940086,-0.8476510682117765,0.12590586606848933,-0.025235944532549542,-0.8042433875838574,0.26403512095857645,0.2600543951883769,-0.539407811210037,0.018338667993376242,0.20054492487217918,-0.7535183548162971,0.10353699140735005,0.1270668557639941,-0.7759886553559663,0.20805376574958256,0.08962321063215652,-0.7435895677003963,0.2933049466498698,0
0.0,0.0,0.0,-0.27865653547992214,-0.20329024615167854,-0.06949381752466774,-0.33646516465637816,-0.42986619978176915,-0.07893819741102645,-0.28645309127588847,-0.6095931561274034,-0.005644289774082422,-0.22414492895728624,-0.7872992962471341,0.0972073288415343,-0.16739038698061803,-0.6015465866164138,-0.4791068033010084,-0.26394164309692975,-0.8889037578106228,-0.374412764725572,-0.3349092485045858,-0.8792480390799233,-0.13432023299285956,-0.3392150849520525,-0.7970307328134365,0.05305191705039522,-2.8319181591220105e-17,-0.5820530313103024,-0.35137470207582844,-0.051860516419707146,-0.9360972233553546,-0.28041792538703214,-0.15604071307235326,-0.9097319297601981,-0.02615776253773941,-0.18815785920911357,-0.822579455862271,0.17642485061178245,0.13489847403690247,-0.5616539796536336,-0.18494869099972766,0.09352858682669159,-0.8456532449012857,-0.10332933352770539,-0.013995944846000854,-0.835365521333209,0.08663250272427284,-0.05769027356863207,-0.7981015340328984,0.2235521307677862,0.23385188818145294,-0.5411506774031568,-0.009857390719939973,0.18004595067444862,-0.7435650117437177,0.07136840276499654,0.09810721001290754,-0.77714802342184,0.17268876376033576,0.04845931425613117,-0.7553785994253225,0.25437253298434553,0
0.0,0.0,0.0,-0.2955289328053526,-0.19465753577926753,-0.09850392631488768,-0.36655232195570453,-0.4180083268557788,-0.10517521372059871,-0.3419964111033451,-0.5978256236571142,-0.02033898871800575,-0.318951803818318,-0.7853910978063453,0.0977707099393007,-0.1615859339761724,-0.6206045748483622,-0.4752832547466198,-0.2701104913582433,-0.8945027825440761,-0.3562374130816609,-0.35891339995874066,-0.8913785344836722,-0.11024219336971613,-0.3741271661118781,-0.8202587262285573,0.07877519046790195,1.4633846583088836e-17,-0.6032843385336036,-0.3232262276343657,-0.08753734590696073,-0.959707858547809,-0.24625134607046734,-0.21469976594674095,-0.927770116821489,0.0023993537617559946,-0.2488144939884722,-0.8402333413333213,0.19981671837877313,0.12873457045356984,-0.5839088882922499,-0.1349073086201852,0.05771078954389237,-0.8790280971862641,-0.0566737347795824,-0.07702576775745969,-0.880491137217533,0.11353229537470497,-0.13481022176625057,-0.8472280616321839,0.23776580973413214,0.2225333490511618,-0.565098751283552,0.06093220963217791,0.1591181863400594,-0.7715769965330961,0.13271535496691528,0.0616415867601284,-0.8283411995488207,0.21171304976544805,0.004273040207895886,-0.8262399371264881,0.27700925543185706,0
0.0,0.0,0.0,-0.29239428124381117,-0.18463816343244627,-0.11048385461535973,-0.35028190643211116,-0.4061378039378634,-0.1348374278918488,-0.321778018350715,-0.5929495218040733,-0.06793286560490715,-0.3003953947024544,-0.7826276719384019,0.028908993283069388,-0.16273817483296274,-0.576068332790224,-0.5251802941153502,-0.2683987560690284,-0.8605920119083421,-0.43283194981441747,-0.3719695486177528,-0.8528066420390972,-0.2028996929708818,-0.39198418489263837,-0.7788231383533363,-0.02168700643335775,2.856660438065173e-17,-0.5672489543601383,-0.37560683529726213,-0.09171277102876428,-0.9190856128082664,-0.31853254452669705,-0.23736707093412726,-0.8799995546702193,-0.07763420507343946,-0.2769892552429266,-0.7897807688020676,0.11487863316213011,0.12810775992605386,-0.5561326917165199,-0.18945594299228352,0.05125055167602698,-0.8562113725714764,-0.12959684838534258,-0.10366089584464959,-0.8423765103764883,0.03521530048761971,-0.1650774733378282,-0.7911059174804206,0.1583801349087026,0.2208673032662293,-0.5410118269794799,0.004008083735808149,0.14836626214315066,-0.7466304495964203,0.06792912466453192,0.02625909359209789,-0.7923400964001741,0.14591971381483318,-0.04258354127834836,-0.7719396173448593,0.21107941355387422,0
0.0,0.0,0.0,-0.2865939411198188,-0.1795790236576582,-0.13181364668531043,-0.34565721687905515,-0.41149554514038833,-0.16144612061085858,-0.33075477534795467,-0.6049661384952665,-0.09388627456379729,-0.3162457972286717,-0.7921634738079972,0.003061476103420746,-0.16152233309475705,-0.57004006729669,-0.5545501769983605,-0.25793692694489817,-0.8559073046605271,-0.4482089106063977,-0.36046551969721796,-0.8441336927851547,-0.20621811429028558,-0.3756608817868964,-0.7701113886701892,-0.024324965792097808,2.0590377369638987e-17,-0.5675024081086621,-0.3968423940954147,-0.08135410220787222,-0.9231365702692752,-0.3460480741302253,-0.2230396279288681,-0.8824036717828373,-0.11420347708732302,-0.2584683813976805,-0.7907819000926698,0.06964068973070116,0.12993948319444842,-0.5610708166780779,-0.19993969471560497,0.05053546707456865,-0.8517449967553546,-0.13563073533335118,-0.10059290008042339,-0.8271859345986768,0.025779282436485612,-0.15849360657210035,-0.7695812260399744,0.14003572258501498,0.2218147769916833,-0.5511376044992919,0.0017189273309175294,0.13980169692864047,-0.7468585963071838,0.059245437294370755,0.017787859911166184,-0.7748822706251988,0.12780243968175906,-0.04644690556929883,-0.7417025060197358,0.18357905613779252,0
0.0,0.0,0.0,-0.2844915123002281,-0.18379903682114143,-0.14053736551433332,-0.3529081384525561,-0.4073524906816589,-0.18319502361269543,-0.34569171662893783,-0.6063859883437108,-0.1309589324857588,-0.32323052272983044,-0.7893730766623661,-0.05031759407345672,-0.15880989719742708,-0.5724109839729776,-0.5541290506935028,-0.2500472402168985,-0.8602776691034644,-0.44429574576156233,-0.3484912926026474,-0.8390305281233023,-0.20243721644753154,-0.35958175431258826,-0.7598833397144239,-0.023326098888395336,1.760310368337009e-17,-0.5670711219787702,-0.39657542896041803,-0.07727989198623703,-0.9257086597590379,-0.33639547827079946,-0.22003739402996697,-0.8729910756346058,-0.09688334018318774,-0.25225246268697993,-0.7735657391266232,0.0907202791318272,0.12775027287930057,-0.5555179086369179,-0.20162488860662184,0.04889949298475275,-0.8383769796398185,-0.12788250565024395,-0.09671300915276003,-0.8099443494565793,0.039944801106273777,-0.14818240263305887,-0.7512763869899883,0.15572521062638067,0.218942248980325,-0.5418119568812979,-0.004071393508081248,0.1446078269682576,-0.7385139988243933,0.055794522324907385,0.03244816794338125,-0.7727935841839909,0.1258997165724096,-0.022196084673960562,-0.7453250644543787,0.1818945949964239,0
0.0,0.0,0.0,-0.28374043708762386,-0.17369694972006114,-0.1422792704721168,-0.35664262772660443,-0.3852851900809238,-0.18969655280130887,-0.3615788157070445,-0.5789185288425964,-0.14313427659739328,-0.3580256676246105,-0.7630143635276181,-0.06770702732393401,-0.15811489093347836,-0.5639356182492644,-0.5536417480802162,-0.2499469419049629,-0.8539379903135234,-0.4564169529406832,-0.35680980659947653,-0.8372180741131766,-0.2235952674882753,-0.3728843915673735,-0.7557611030294739,-0.048032173676873846,5.430800580348598e-17,-0.5649107354574503,-0.3956375125310024,-0.08799417300413852,-0.9269796852266501,-0.34418065167679984,-0.23903896491347013,-0.8716062902889501,-0.1047070150092662,-0.2711001885415681,-0.7685897996062987,0.08535525355273002,0.12622085260601326,-0.5563043114346133,-0.20181689058998148,0.03387670867928878,-0.8415831986677845,-0.13288987965499677,-0.11922373804602826,-0.8103974875833667,0.04125856946701731,-0.17236937697236593,-0.7496407488176604,0.16307592504585736,0.21581516908265075,-0.5442013293869195,-0.006241416669419795,0.13791813462202335,-0.7394082236667389,0.047290956186254,0.022227376026946237,-0.777231874532338,0.11795901309810443,-0.03517852079515729,-0.7538087996514357,0.176482547172887,0
0.0,0.0,0.0,-0.28423569203210003,-0.18757766797100567,-0.12186310781228234,-0.3563896344193705,-0.3998245122546772,-0.15877899738252252,-0.363366061317303,-0.5908722146466238,-0.10730512695570159,-0.3696870817916901,-0.7698328335835516,-0.027241997462427527,-0.1583739198474469,-0.5798178433839329,-0.5210034459349515,-0.24323817757857547,-0.8749336953710357,-0.41871973642597377,-0.3478012229007903,-0.8577782271729112,-0.1837228621861804,-0.3635835407688455,-0.7769515780884739,-0.006166912715141205,-1.3369967435679981e-17,-0.5781694586739831,-0.37138694566886826,-0.0756691785053283,-0.9428301973882882,-0.3148342777605822,-0.2270093363564095,-0.8945692775231061,-0.07307285317054939,-0.26092336064643723,-0.795406751951547,0.11963541024476382,0.12683662216074335,-0.5646692408990908,-0.1857174124076889,0.04580476420340896,-0.8501267679558047,-0.11262200668179495,-0.1073779230169201,-0.830681489182441,0.06237424245158937,-0.16426042535171365,-0.7773399620399765,0.18613081968747758,0.21889872059055066,-0.5477537451227454,0.0029594682543236284,0.156955041788903,-0.744770712602067,0.05946370747923857,0.049181244202637836,-0.7963264902045254,0.1303462247078762,-0.008771888462719694,-0.7832311149527635,0.18985607940652954,0
0.0,0.0,0.0,-0.28733372614022895,-0.19780538628065428,-0.08159819386516622,-0.35865873087581157,-0.4195437492018951,-0.08861418546484015,-0.37095971863514793,-0.5999868520094159,-0.011741873628696182,-0.37012840987213885,-0.7804761703491325,0.09556863201962447,-0.16523489429587507,-0.5956902133977501,-0.48029554415631004,-0.23472254710193832,-0.9027454019639749,-0.36049419567432656,-0.32443213447687663,-0.8838583905649964,-0.1104102093126139,-0.33489492824070033,-0.802168982411148,0.07620604687552579,-3.549392674725177e-18,-0.585135303147104,-0.3439778098437261,-0.04708546913127202,-0.9440679385618422,-0.29462885906835684,-0.17181621496699823,-0.9109562012276724,-0.06588453365001527,-0.20203679513042,-0.8232360647412279,0.11952197499217725,0.13302697295107285,-0.5666963904119865,-0.16624224477213995,0.09430849968625409,-0.8587202354838208,-0.110562098682784,-0.03235169153301653,-0.8595371527328393,0.04699065849145838,-0.08324399879547564,-0.8180911136970178,0.16512516990657852,0.23216233229575678,-0.5537739598424463,0.022344781032538237,0.19586538975101198,-0.7522329515428228,0.06934298418497555,0.10521198575207842,-0.8050401820204939,0.13406804202670375,0.05675154926302484,-0.7937387366046353,0.1921408779535075,0
0.0,0.0,0.0,-0.2666774843466602,-0.22032090201156362,-0.020193905209113995,-0.33235905414507144,-0.4348406459783711,-0.019810158775938835,-0.34036526280068596,-0.6159413846605775,0.04787881710651752,-0.3577216370634692,-0.7927943214651412,0.14050456905880637,-0.1708855280923805,-0.6170159933462844,-0.4301605635260076,-0.21778453426104996,-0.9286633641846415,-0.30025697770070475,-0.2819166936490465,-0.8944226566637863,-0.04925462561076261,-0.27921964239546565,-0.8087704208155566,0.13980278021920403,5.382543885274041e-17,-0.5984542688912494,-0.32187615006801645,-0.039525899007469084,-0.9701562094264626,-0.22721471257126175,-0.14248015441762293,-0.924128644936228,0.035541065075092,-0.1573610438629964,-0.8250747243542966,0.23826295164164069,0.1420282083363693,-0.571105694064331,-0.1688579857378459,0.10294720010788748,-0.8854003541166138,-0.07342919778533105,-0.011077675828127721,-0.8630461421894167,0.11842720380367278,-0.05192939786052532,-0.8042770993394442,0.2532888512482601,0.2520762656717435,-0.5494862494782201,-0.0014398921654641948,0.23431777427294861,-0.7615301675630347,0.08459136532787476,0.15869446014098934,-0.7888945348340697,0.18950369643950846,0.11973952392838834,-0.7436869678117981,0.2726135674797691,0
0.0,0.0,0.0,-0.24913867084041355,-0.23304873213486305,0.026214903495976202,-0.31830119514318383,-0.45074560342302855,0.035228603997294924,-0.31728380981950216,-0.6275265993034341,0.09986467705726301,-0.3165569179603831,-0.8086267871766278,0.18269645293327344,-0.1728889179118922,-0.6324032236390149,-0.40421066162705194,-0.21368494473487448,-0.9368517967397154,-0.2768527683430686,-0.2506731881149953,-0.960943933557316,-0.0267658375972476,-0.25465893779260157,-0.9086714613009134,0.17010106389479993,-5.4516410212713134e-18,-0.6006548805769799,-0.3168597494522691,-0.021519090162656955,-0.9506316915251244,-0.20480356396115074,-0.08531322983781334,-0.9760977334671925,0.0696476229375952,-0.10938185467678276,-0.9207545985459247,0.2791535689308566,0.14492415974610512,-0.5708130852245504,-0.18214877307039007,0.13419557367103468,-0.8740089782631923,-0.07981164098581521,0.0571808038692892,-0.9047386760059282,0.11662517539445193,0.015421832234421435,-0.8819163554991319,0.25621249345089425,0.26201528930041923,-0.5501864462232913,-0.028136596049979534,0.24944955353002654,-0.757404196551655,0.0727520725889842,0.1868308900773814,-0.7990790445549848,0.19448296108201663,0.14395065962315282,-0.7662302550994357,0.29102819046628065,0
0.0,0.0,0.0,-0.2343556543998408,-0.2585469111017716,0.07656250119997728,-0.28530089667587283,-0.4867128618172896,0.09314568363300758,-0.27797943271934045,-0.6664995703487006,0.15102315862964386,-0.2804155379714402,-0.8492139621050113,0.22273051905459346,-0.18086886917674996,-0.6371288575414281,-0.3605264599378429,-0.19780633638301368,-0.9496591455247836,-0.24294065243978405,-0.20645020691047772,-0.973966498011831,-0.003917503106688274,-0.20143182163555054,-0.9111684411315867,0.18762844438338377,-1.8102752306369898e-17,-0.5934803320002279,-0.3118843123085925,0.00012268485160440957,-0.9476920369433022,-0.19537691380889163,-0.03182944956840075,-0.9858035410117085,0.07928943590906225,-0.049758336180108755,-0.9430817014489273,0.28582385408810085,0.15232011839557258,-0.5585889196509352,-0.2163222001143342,0.1560827177197488,-0.8562246263606463,-0.09791138627610954,0.10192852763500325,-0.8900400300955289,0.10897145924899121,0.06788920838396541,-0.8760746692598558,0.2476891572662612,0.28503387784855483,-0.5360173088948198,-0.10011343118636463,0.26786358923174813,-0.742326376673704,0.017048753593379255,0.21848132462240724,-0.7796188545207502,0.15064343685637366,0.18205894723997618,-0.7520296589560727,0.2505255832020108,0
0.0,0.0,0.0,-0.19836293126477844,-0.2849926801691964,0.14630593332840858,-0.2222543732906623,-0.5072275261971717,0.202742758021868,-0.1920465379316485,-0.6649193720301841,0.29237934637689494,-0.1319925612159069,-0.8178080505333468,0.3969812031631792,-0.17589589547232265,-0.6318148606686382,-0.3054584960731526,-0.19872934118415048,-0.9238036875580812,-0.20542776348064948,-0.1786312719559507,-0.9698077302655944,0.02163022118024856,-0.15538900232924194,-0.9209251718888243,0.21637131369998217,-1.969987354085119e-17,-0.5822717941521375,-0.2897348418062221,0.01390653515384314,-0.920996063947269,-0.17270130604884923,0.01298178935268977,-0.9796811946352421,0.10474184393853637,0.008629918680733383,-0.947544940423961,0.3195060412269481,0.15767842228396314,-0.551000660581542,-0.2256979977806396,0.17648595612291923,-0.8425854164439989,-0.11101249270313089,0.1454564563790704,-0.8832099507230611,0.09678672436808099,0.1268342690084653,-0.8737702716579427,0.24466794003713835,0.29978352371520894,-0.5245220354599255,-0.13419258501415074,0.2922886457522291,-0.7332312806851802,-0.006077956466635819,0.26209870383347644,-0.7698418899834683,0.14124083737823262,0.23310201195088925,-0.7399883432143198,0.2558635044790445,0
0.0,0.0,0.0,-0.18379757634305177,-0.30090356922250067,0.16346849820953668,-0.20691883315992624,-0.5270550758630905,0.1972024492102541,-0.1744767423123989,-0.6998432960206924,0.25523841311443274,-0.10810370671684495,-0.8682274421929115,0.32020757701503944,-0.18153325699116907,-0.6306237117462465,-0.33506428528948184,-0.19053173484167932,-0.9473183853136076,-0.23124197015765469,-0.16969493322256524,-0.9854867501176146,0.004415312130676022,-0.14759844798015653,-0.9358009641509478,0.20024824744590078,4.5323007609028524e-17,-0.5711777134845694,-0.344751385164893,0.02934498472164189,-0.9396440957883005,-0.22381736069476596,0.028064771819317838,-0.9857398173696635,0.06768197899724476,0.016300427044232773,-0.9501937518845072,0.2854242089126472,0.1697790129707042,-0.529497137562723,-0.30291150811626755,0.2051654891512307,-0.8531600462945474,-0.17726248024471894,0.1659465252876626,-0.8875529702305275,0.05035221707316612,0.1348514493969406,-0.8685871975023366,0.20102341024476142,0.3295347810838825,-0.4975877458347069,-0.23327837316987032,0.3362689108235956,-0.732065864937029,-0.10236625313788335,0.29547136635797494,-0.7615809006733161,0.05419964418844752,0.25449917233656416,-0.7172560836578598,0.16905627874699872,0
0.0,0.0,0.0,-0.15808776250781992,-0.32048282672219996,0.18799380384556422,-0.16514974167679075,-0.5355431352415585,0.21617278827628505,-0.12371033109243364,-0.6922555731811765,0.2632767994925742,-0.04502263156780921,-0.8436901574199719,0.3166726264805855,-0.18012920690976206,-0.6310927743858193,-0.36802305844817157,-0.18013216974990415,-0.9434877092746654,-0.2781786186406788,-0.14386431841960656,-0.9711118669824499,-0.03653371975351494,-0.11258860474207295,-0.9088255734031968,0.16508004974317558,6.770014571227864e-17,-0.5663964414946623,-0.40519751808136695,0.032801680841167066,-0.9465830891616004,-0.30665002935353364,0.0442321123352963,-0.9662188510418906,-0.00460015381530641,0.043267701824370605,-0.9014016899516396,0.22229762056004415,0.17665974246507513,-0.5268546389254682,-0.3876912932796616,0.2134420599806783,-0.8557336640442003,-0.26824107036881045,0.18085820830498622,-0.8425295558255742,-0.018303642049309912,0.15810827725819365,-0.786499356046945,0.14554683268846821,0.34781772963942703,-0.4910967471008458,-0.3422727104861127,0.3657957294295947,-0.7285474889996181,-0.20841321198459103,0.32562054161375603,-0.7340059013062114,-0.03770552927383392,0.2766926990313909,-0.664897295024986,0.08505305530752882,0
0.0,0.0,0.0,-0.14962271586771256,-0.33357870924230537,0.23359830791811895,-0.1555010670320233,-0.5416048896796747,0.2683489547836822,-0.10934279538951872,-0.6937999039387659,0.30302229339909803,-0.027780195430059888,-0.8413690283353471,0.3387753370525548,-0.1778852902624249,-0.6513126466773552,-0.2991189356382543,-0.1525735368079586,-0.9602920513037986,-0.21501594719825784,-0.10176234808714901,-0.9869790600356494,0.02290692741384377,-0.07110889102926378,-0.9190130880025422,0.2232837868344361,9.604451960434064e-17,-0.5785720784068938,-0.3724111580630925,0.0556155125782196,-0.9549839642654363,-0.2913975682062803,0.08064681715945604,-0.972514482679219,0.005309092347242379,0.08204928619440689,-0.9067715675043865,0.23620680339527916,0.18047670175419264,-0.5212842999096853,-0.39158702765904485,0.23841744208926854,-0.8535611931281397,-0.29232342704488584,0.2177997910549101,-0.8521343775030972,-0.03177531303325078,0.1933727170098723,-0.8021392207321855,0.14818849337138773,0.358119018545077,-0.46571369106564436,-0.3796285775549963,0.4069810968544304,-0.720848664749964,-0.26139895013735553,0.3658227715138333,-0.7280438824231936,-0.07898709015610159,0.31249880970548705,-0.660252088606389,0.05998005276799227,0
0.0,0.0,0.0,-0.13204905327108818,-0.3216808442782828,0.29026253182328415,-0.14629552202225696,-0.5117386901547556,0.3374512096866217,-0.08757044942835192,-0.6669971398200818,0.3603285215405243,-0.012568916634196844,-0.8117982076880088,0.3825866176085652,-0.17011792376589657,-0.638199581486273,-0.1856968202057799,-0.14052586794995833,-0.9679109045200254,-0.1219982436500251,-0.06875644923272668,-0.9869100702517554,0.09078246067207293,-0.03713501787172111,-0.9058190806997617,0.2765134821698592,2.3122357428073873e-17,-0.5768490920063964,-0.30078820510147414,0.06403523507528859,-0.9685323381366888,-0.24050904068731238,0.10936212032604258,-0.9729531325644538,0.03014138291748826,0.11944001647553805,-0.9038386697682603,0.2478134400422791,0.17970784121184766,-0.5177377563155064,-0.36513435189302706,0.24986133064302624,-0.8705255900436801,-0.2858818146605029,0.2479936661410814,-0.8644283664460608,-0.027811100776579046,0.22476587552662375,-0.8056390496229748,0.1577799692307732,0.3556971112063963,-0.45253272308587156,-0.39614113046443516,0.41890050815393276,-0.7156761021249746,-0.29704468204956247,0.3915550881044801,-0.7173109796388804,-0.1146434587591187,0.3472208583663639,-0.6498375476643133,0.03235013729112729,0
0.0,0.0,0.0,-0.1107097652785545,-0.32958194810605557,0.3197302023235787,-0.12280529255530438,-0.5192664259792064,0.373862755149198,-0.0650474189154873,-0.6758284032051407,0.39711553574236,0.005610309161097546,-0.8276732056646768,0.4192796243610718,-0.15884393875903324,-0.6643965112741075,-0.15755790921296053,-0.12545520807619157,-0.9682446974947914,-0.079318235055846,-0.05634845465525318,-0.9879458574982254,0.14417986790832196,-0.024403687601886517,-0.9163499038524141,0.33654716801414175,-2.4983133266523734e-17,-0.5991049709191274,-0.28594952429883463,0.06242249876179469,-0.9519703643852947,-0.21897751736228677,0.11384920783084837,-0.9805781357503066,0.054976679798186476,0.12958245386356146,-0.9377893384153098,0.27639180268071756,0.1723053502192166,-0.5333858641263904,-0.3603555743416758,0.24328670595417579,-0.8573369711302232,-0.2844400764957119,0.25437124766468483,-0.883468606063086,-0.02876939014268845,0.23539944585525194,-0.8483417784612282,0.15938857704848866,0.3519972880194428,-0.46066302063517994,-0.39747162146860726,0.43306281171448996,-0.7076885149144643,-0.2979374105275514,0.4109174738889772,-0.7317898978232084,-0.1111510511412959,0.3623719002472781,-0.6814952161521513,0.041704805377168135,0
